代號,名稱,年月日,報酬率％
1101,台泥,2020/01/31,0.4779
1101,台泥,2020/01/30,-6.8966
1101,台泥,2020/01/20,0.1114
1101,台泥,2020/01/17,0.3352
1101,台泥,2020/01/16,0.4489
1101,台泥,2020/01/15,0
1101,台泥,2020/01/14,0.678
1101,台泥,2020/01/13,1.7241
1101,台泥,2020/01/10,0.1151
1101,台泥,2020/01/09,0.1152
1101,台泥,2020/01/08,-0.4587
1101,台泥,2020/01/07,0.3452
1101,台泥,2020/01/06,-1.1377
1101,台泥,2020/01/03,-0.3401
1101,台泥,2020/01/02,0.9153
1101,台泥,2019/12/31,0.1145
1101,台泥,2019/12/30,0.9249
1101,台泥,2019/12/27,0.4646
1101,台泥,2019/12/26,-0.116
1101,台泥,2019/12/25,-0.1159
1101,台泥,2019/12/24,-0.2312
1101,台泥,2019/12/23,0.6985
1101,台泥,2019/12/20,-0.1163
1101,台泥,2019/12/19,0
1101,台泥,2019/12/18,0.1164
1101,台泥,2019/12/17,0.3505
1101,台泥,2019/12/16,0.5875
1101,台泥,2019/12/13,0.591
1101,台泥,2019/12/12,0.3559
1101,台泥,2019/12/11,0.1188
1101,台泥,2019/12/10,0.1189
1101,台泥,2019/12/09,0.7186
1101,台泥,2019/12/06,0.2401
1101,台泥,2019/12/05,-0.2395
1101,台泥,2019/12/04,-0.2389
1101,台泥,2019/12/03,1.2092
1101,台泥,2019/12/02,-0.1208
1101,台泥,2019/11/29,-1.4286
1101,台泥,2019/11/28,0.1192
1101,台泥,2019/11/27,0.3589
1101,台泥,2019/11/26,-0.3576
1101,台泥,2019/11/25,-0.3563
1101,台泥,2019/11/22,-0.5903
1101,台泥,2019/11/21,-0.7034
1101,台泥,2019/11/20,1.3064
1101,台泥,2019/11/19,0
1101,台泥,2019/11/18,0.9592
1101,台泥,2019/11/15,1.3366
1101,台泥,2019/11/14,0.3659
1101,台泥,2019/11/13,0.861
1101,台泥,2019/11/12,0.7435
1101,台泥,2019/11/11,-1.3447
1101,台泥,2019/11/08,-0.1221
1101,台泥,2019/11/07,0.3676
1101,台泥,2019/11/06,-0.2445
1101,台泥,2019/11/05,-0.1221
1101,台泥,2019/11/04,0.9864
1101,台泥,2019/11/01,0.2472
1101,台泥,2019/10/31,0.2478
1101,台泥,2019/10/30,-0.738
1101,台泥,2019/10/29,-0.2454
1101,台泥,2019/10/28,-0.2448
1101,台泥,2019/10/25,-0.3659
1101,台泥,2019/10/24,0.1221
1101,台泥,2019/10/23,-1.087
1101,台泥,2019/10/22,-0.241
1101,台泥,2019/10/21,1.3431
1101,台泥,2019/10/18,2.1197
1101,台泥,2019/10/17,0.25
1101,台泥,2019/10/16,0
1101,台泥,2019/10/15,0.1252
1101,台泥,2019/10/14,1.1392
1101,台泥,2019/10/09,-0.6289
1101,台泥,2019/10/08,1.145
1101,台泥,2019/10/07,1.0283
1101,台泥,2019/10/04,-0.2564
1101,台泥,2019/10/03,-0.6369
1101,台泥,2019/10/02,-1.0088
1101,台泥,2019/10/01,0
1101,台泥,2019/09/27,-0.6266
1101,台泥,2019/09/26,0.7576
1101,台泥,2019/09/25,-0.5025
1101,台泥,2019/09/24,0.1258
1101,台泥,2019/09/23,-1.1194
1101,台泥,2019/09/20,1.005
1101,台泥,2019/09/19,0
1101,台泥,2019/09/18,0.7595
1101,台泥,2019/09/17,-1.4963
1101,台泥,2019/09/16,0.1248
1101,台泥,2019/09/12,0.125
1101,台泥,2019/09/11,0.1252
1101,台泥,2019/09/10,-0.125
1101,台泥,2019/09/09,0.3764
1101,台泥,2019/09/06,2.1795
1101,台泥,2019/09/05,1.4304
1101,台泥,2019/09/04,0.2608
1101,台泥,2019/09/03,0.2614
1101,台泥,2019/09/02,-0.5202
1101,台泥,2019/08/30,1.7196
1101,台泥,2019/08/29,0.2653
1101,台泥,2019/08/28,0.1328
1101,台泥,2019/08/27,-0.1326
1101,台泥,2019/08/26,-1.3089
1101,台泥,2019/08/23,0.9247
1101,台泥,2019/08/22,-0.2635
1101,台泥,2019/08/21,-0.5242
1101,台泥,2019/08/20,0.1312
1101,台泥,2019/08/19,0.3953
1101,台泥,2019/08/16,-0.1316
1101,台泥,2019/08/15,-0.7833
1101,台泥,2019/08/14,2.8188
1101,台泥,2019/08/13,-1.783
1101,台泥,2019/08/12,0.1139
1101,台泥,2019/08/08,1.2687
1101,台泥,2019/08/07,0.1155
1101,台泥,2019/08/06,-0.5741
1101,台泥,2019/08/05,0
1101,台泥,2019/08/02,-1.1351
1101,台泥,2019/08/01,-1.4541
1101,台泥,2019/07/31,-0.2232
1101,台泥,2019/07/30,-0.1115
1101,台泥,2019/07/29,0.4479
1101,台泥,2019/07/26,0.7901
1101,台泥,2019/07/25,-1.1161
1101,台泥,2019/07/24,-0.5549
1101,台泥,2019/07/23,0.3341
1101,台泥,2019/07/22,0.2232
1101,台泥,2019/07/19,0.4484
1101,台泥,2019/07/18,-0.2237
1101,台泥,2019/07/17,-0.1117
1101,台泥,2019/07/16,1.5891
1101,台泥,2019/07/15,-0.6764
1101,台泥,2019/07/12,-1.0045
1101,台泥,2019/07/11,-2.2901
1101,台泥,2019/07/10,-0.3261
1101,台泥,2019/07/09,-0.4329
1101,台泥,2019/07/08,0.1083
1101,台泥,2019/07/05,0.5447
1101,台泥,2019/07/04,-0.7568
1101,台泥,2019/07/03,-0.2157
1101,台泥,2019/07/02,0.4334
1101,台泥,2019/07/01,0.2172
1101,台泥,2019/06/28,0.2176
1101,台泥,2019/06/27,0.8782
1101,台泥,2019/06/26,-0.1096
1101,台泥,2019/06/25,0
1101,台泥,2019/06/24,0.9967
1101,台泥,2019/06/21,-0.5507
1101,台泥,2019/06/20,0.2208
1101,台泥,2019/06/19,0.2212
1101,台泥,2019/06/18,1.1186
1101,台泥,2019/06/17,1.7065
1101,台泥,2019/06/14,0.2281
1101,台泥,2019/06/13,0.2286
1101,台泥,2019/06/12,-0.5682
1101,台泥,2019/06/11,0.3421
1101,台泥,2019/06/10,1.6222
1101,台泥,2019/06/06,0.3488
1101,台泥,2019/06/05,-0.232
1101,台泥,2019/06/04,-0.6912
1101,台泥,2019/06/03,1.1655
1101,台泥,2019/05/31,0.2336
1101,台泥,2019/05/30,0.7059
1101,台泥,2019/05/29,0.4728
1101,台泥,2019/05/28,-0.2358
1101,台泥,2019/05/27,0.1181
1101,台泥,2019/05/24,0
1101,台泥,2019/05/23,-0.8197
1101,台泥,2019/05/22,-0.3501
1101,台泥,2019/05/21,1.1806
1101,台泥,2019/05/20,0.2367
1101,台泥,2019/05/17,0.5952
1101,台泥,2019/05/16,0.5988
1101,台泥,2019/05/15,0.4813
1101,台泥,2019/05/14,-1.0714
1101,台泥,2019/05/13,-1.1765
1101,台泥,2019/05/10,0
1101,台泥,2019/05/09,-1.1628
1101,台泥,2019/05/08,0.2331
1101,台泥,2019/05/07,1.4184
1101,台泥,2019/05/06,-1.2835
1101,台泥,2019/05/03,1.5403
1101,台泥,2019/05/02,0.4762
1101,台泥,2019/04/30,-0.2375
1101,台泥,2019/04/29,0.8383
1101,台泥,2019/04/26,-0.1196
1101,台泥,2019/04/25,0.6017
1101,台泥,2019/04/24,-0.1202
1101,台泥,2019/04/23,1.4634
1101,台泥,2019/04/22,-1.6787
1101,台泥,2019/04/19,0.2404
1101,台泥,2019/04/18,-0.8343
1101,台泥,2019/04/17,-0.8274
1101,台泥,2019/04/16,-0.4706
1101,台泥,2019/04/15,1.1905
1101,台泥,2019/04/12,-0.1189
1101,台泥,2019/04/11,0.119
1101,台泥,2019/04/10,-0.3559
1101,台泥,2019/04/09,-0.3546
1101,台泥,2019/04/08,1.4388
1101,台泥,2019/04/03,0.7246
1101,台泥,2019/04/02,0.1209
1101,台泥,2019/04/01,0.2424
1101,台泥,2019/03/29,0.6098
1101,台泥,2019/03/28,1.1097
1101,台泥,2019/03/27,0.2472
1101,台泥,2019/03/26,-0.1235
1101,台泥,2019/03/25,4.6512
1101,台泥,2019/03/22,-0.3861
1101,台泥,2019/03/21,2.1025
1101,台泥,2019/03/20,-0.1312
1101,台泥,2019/03/19,0.7937
1101,台泥,2019/03/18,-2.1992
1101,台泥,2019/03/15,0.1295
1101,台泥,2019/03/14,0.2597
1101,台泥,2019/03/13,0.2604
1101,台泥,2019/03/12,1.4531
1101,台泥,2019/03/11,-0.3947
1101,台泥,2019/03/08,0
1101,台泥,2019/03/07,-0.6536
1101,台泥,2019/03/06,0.6579
1101,台泥,2019/03/05,-0.5236
1101,台泥,2019/03/04,-0.5208
1101,台泥,2019/02/27,0.5236
1101,台泥,2019/02/26,-0.6502
1101,台泥,2019/02/25,-0.646
1101,台泥,2019/02/22,-1.5267
1101,台泥,2019/02/21,3.8309
1101,台泥,2019/02/20,0.7989
1101,台泥,2019/02/19,1.7615
1101,台泥,2019/02/18,-1.4686
1101,台泥,2019/02/15,-0.1333
1101,台泥,2019/02/14,-0.3984
1101,台泥,2019/02/13,-0.1326
1101,台泥,2019/02/12,0.1328
1101,台泥,2019/02/11,0.8032
1101,台泥,2019/01/30,0.6739
1101,台泥,2019/01/29,0.2703
1101,台泥,2019/01/28,1.0929
1101,台泥,2019/01/25,0.5495
1101,台泥,2019/01/24,-0.1372
1101,台泥,2019/01/23,0.5517
1101,台泥,2019/01/22,0
1101,台泥,2019/01/21,0.6944
1101,台泥,2019/01/18,1.5515
1101,台泥,2019/01/17,-0.4213
1101,台泥,2019/01/16,-0.2801
1101,台泥,2019/01/15,0.2809
1101,台泥,2019/01/14,-2.1978
1101,台泥,2019/01/11,-0.4104
1101,台泥,2019/01/10,0.5502
1101,台泥,2019/01/09,2.2504
1101,台泥,2019/01/08,-1.25
1101,台泥,2019/01/07,1.5515
1101,台泥,2019/01/04,0.8535
1101,台泥,2019/01/03,-0.9859
1101,台泥,2019/01/02,-0.2809
1216,統一,2022/12/30,0.4525
1216,統一,2022/12/29,0.1511
1216,統一,2022/12/28,0
1216,統一,2022/12/27,0.6079
1216,統一,2022/12/26,-0.1517
1216,統一,2022/12/23,0
1216,統一,2022/12/22,0.7645
1216,統一,2022/12/21,-0.3049
1216,統一,2022/12/20,0.4594
1216,統一,2022/12/19,0
1216,統一,2022/12/16,-0.3053
1216,統一,2022/12/15,-0.7576
1216,統一,2022/12/14,0.9174
1216,統一,2022/12/13,-0.6079
1216,統一,2022/12/12,-0.303
1216,統一,2022/12/09,1.5385
1216,統一,2022/12/08,-0.3067
1216,統一,2022/12/07,0.9288
1216,統一,2022/12/06,-1.2232
1216,統一,2022/12/05,0.6154
1216,統一,2022/12/02,-1.3657
1216,統一,2022/12/01,-0.3026
1216,統一,2022/11/30,0.4559
1216,統一,2022/11/29,0.7657
1216,統一,2022/11/28,-0.6088
1216,統一,2022/11/25,0.6126
1216,統一,2022/11/24,2.0313
1216,統一,2022/11/23,0.3135
1216,統一,2022/11/22,-0.6231
1216,統一,2022/11/21,0.156
1216,統一,2022/11/18,0
1216,統一,2022/11/17,-0.6202
1216,統一,2022/11/16,-2.2727
1216,統一,2022/11/15,-0.1513
1216,統一,2022/11/14,1.0703
1216,統一,2022/11/11,0.7704
1216,統一,2022/11/10,-0.6126
1216,統一,2022/11/09,-0.3053
1216,統一,2022/11/08,-0.4559
1216,統一,2022/11/07,0.458
1216,統一,2022/11/04,-0.1524
1216,統一,2022/11/03,-0.4552
1216,統一,2022/11/02,-0.3026
1216,統一,2022/11/01,0.916
1216,統一,2022/10/31,-0.4559
1216,統一,2022/10/28,0
1216,統一,2022/10/27,0.3049
1216,統一,2022/10/26,0.1527
1216,統一,2022/10/25,0.6144
1216,統一,2022/10/24,1.5601
1216,統一,2022/10/21,-0.9274
1216,統一,2022/10/20,-0.9188
1216,統一,2022/10/19,0
1216,統一,2022/10/18,-0.9105
1216,統一,2022/10/17,-0.3026
1216,統一,2022/10/14,-0.4518
1216,統一,2022/10/13,-0.7474
1216,統一,2022/10/12,1.6717
1216,統一,2022/10/11,0.1522
1216,統一,2022/10/07,-0.4545
1216,統一,2022/10/06,-0.4525
1216,統一,2022/10/05,0.9132
1216,統一,2022/10/04,-1.0542
1216,統一,2022/10/03,-1.3373
1216,統一,2022/09/30,-0.2963
1216,統一,2022/09/29,1.3514
1216,統一,2022/09/28,1.0622
1216,統一,2022/09/27,-0.1515
1216,統一,2022/09/26,0.7634
1216,統一,2022/09/23,0.3063
1216,統一,2022/09/22,-0.6088
1216,統一,2022/09/21,0.3053
1216,統一,2022/09/20,0.4601
1216,統一,2022/09/19,-0.761
1216,統一,2022/09/16,-1.7937
1216,統一,2022/09/15,-0.1493
1216,統一,2022/09/14,-1.1799
1216,統一,2022/09/13,0.8929
1216,統一,2022/09/12,0.4484
1216,統一,2022/09/08,0.6015
1216,統一,2022/09/07,0.1506
1216,統一,2022/09/06,1.0654
1216,統一,2022/09/05,0.3053
1216,統一,2022/09/02,-0.3044
1216,統一,2022/09/01,-0.4545
1216,統一,2022/08/31,0.6098
1216,統一,2022/08/30,-0.6061
1216,統一,2022/08/29,-0.6024
1216,統一,2022/08/26,0.4539
1216,統一,2022/08/25,0.4559
1216,統一,2022/08/24,-0.1517
1216,統一,2022/08/23,-0.4532
1216,統一,2022/08/22,0.6079
1216,統一,2022/08/19,-0.1517
1216,統一,2022/08/18,-0.1515
1216,統一,2022/08/17,0.304
1216,統一,2022/08/16,0.1522
1216,統一,2022/08/15,-0.3035
1216,統一,2022/08/12,-0.1515
1216,統一,2022/08/11,0.6098
1216,統一,2022/08/10,-0.9063
1216,統一,2022/08/09,0.303
1216,統一,2022/08/08,0.304
1216,統一,2022/08/05,1.0753
1216,統一,2022/08/04,-1.0219
1216,統一,2022/08/03,0.8837
1216,統一,2022/08/02,-3
1216,統一,2022/08/01,-0.5682
1216,統一,2022/07/29,0.7153
1216,統一,2022/07/28,-0.7102
1216,統一,2022/07/27,-0.1418
1216,統一,2022/07/26,0.7143
1216,統一,2022/07/25,0.5747
1216,統一,2022/07/22,2.5037
1216,統一,2022/07/21,0.1475
1216,統一,2022/07/20,0.4444
1216,統一,2022/07/19,-0.5891
1216,統一,2022/07/18,-0.8759
1216,統一,2022/07/15,-0.8683
1216,統一,2022/07/14,0.7289
1216,統一,2022/07/13,-1.295
1216,統一,2022/07/12,0.2886
1216,統一,2022/07/11,0.7267
1216,統一,2022/07/08,-2.5496
1216,統一,2022/07/07,1.4368
1216,統一,2022/07/06,1.31
1216,統一,2022/07/05,1.0294
1216,統一,2022/07/04,0.1473
1216,統一,2022/07/01,1.3433
1216,統一,2022/06/30,0.1495
1216,統一,2022/06/29,-0.2981
1216,統一,2022/06/28,0.7508
1216,統一,2022/06/27,0.3012
1216,統一,2022/06/24,0.6061
1216,統一,2022/06/23,3.125
1216,統一,2022/06/22,-1.0819
1216,統一,2022/06/21,2.6984
1216,統一,2022/06/20,-0.9434
1216,統一,2022/06/17,-0.9346
1216,統一,2022/06/16,0.156
1216,統一,2022/06/15,0.1563
1216,統一,2022/06/14,-0.6211
1216,統一,2022/06/13,-0.3096
1216,統一,2022/06/10,-0.4622
1216,統一,2022/06/09,-0.6126
1216,統一,2022/06/08,0.7716
1216,統一,2022/06/07,-0.6135
1216,統一,2022/06/06,0.1536
1216,統一,2022/06/02,-0.7622
1216,統一,2022/06/01,-2.6706
1216,統一,2022/05/31,2.1212
1216,統一,2022/05/30,1.5385
1216,統一,2022/05/27,0.1541
1216,統一,2022/05/26,0
1216,統一,2022/05/25,0.7764
1216,統一,2022/05/24,-1.0753
1216,統一,2022/05/23,0.774
1216,統一,2022/05/20,0.155
1216,統一,2022/05/19,-0.9217
1216,統一,2022/05/18,1.4019
1216,統一,2022/05/17,-0.4651
1216,統一,2022/05/16,-1.0736
1216,統一,2022/05/13,-0.1531
1216,統一,2022/05/12,-1.5083
1216,統一,2022/05/11,-0.8969
1216,統一,2022/05/10,0.6015
1216,統一,2022/05/09,-1.1887
1216,統一,2022/05/06,-1.0294
1216,統一,2022/05/05,-0.2933
1216,統一,2022/05/04,-0.5831
1216,統一,2022/05/03,0.2924
1216,統一,2022/04/29,0.1464
1216,統一,2022/04/28,1.4859
1216,統一,2022/04/27,-1.3196
1216,統一,2022/04/26,0.8876
1216,統一,2022/04/25,0.2967
1216,統一,2022/04/22,-0.1481
1216,統一,2022/04/21,0.2972
1216,統一,2022/04/20,0.7485
1216,統一,2022/04/19,-0.2985
1216,統一,2022/04/18,-0.5935
1216,統一,2022/04/15,1.6591
1216,統一,2022/04/14,0.4545
1216,統一,2022/04/13,0.4566
1216,統一,2022/04/12,0.3053
1216,統一,2022/04/11,-0.7576
1216,統一,2022/04/08,0.7634
1216,統一,2022/04/07,-0.607
1216,統一,2022/04/06,-0.3026
1216,統一,2022/04/01,0.7622
1216,統一,2022/03/31,-0.1522
1216,統一,2022/03/30,0.1524
1216,統一,2022/03/29,0.1527
1216,統一,2022/03/28,0
1216,統一,2022/03/25,-0.1524
1216,統一,2022/03/24,-0.4552
1216,統一,2022/03/23,0.6107
1216,統一,2022/03/22,-0.3044
1216,統一,2022/03/21,0.3053
1216,統一,2022/03/18,0
1216,統一,2022/03/17,0.3063
1216,統一,2022/03/16,0
1216,統一,2022/03/15,-0.3053
1216,統一,2022/03/14,-1.2066
1216,統一,2022/03/11,0.4545
1216,統一,2022/03/10,1.3825
1216,統一,2022/03/09,-0.4587
1216,統一,2022/03/08,-1.2085
1216,統一,2022/03/07,-1.4881
1216,統一,2022/03/04,-1.1765
1216,統一,2022/03/03,0
1216,統一,2022/03/02,0.7407
1216,統一,2022/03/01,0.5961
1216,統一,2022/02/25,0.4491
1216,統一,2022/02/24,-1.7647
1216,統一,2022/02/23,0.5917
1216,統一,2022/02/22,-1.3139
1216,統一,2022/02/21,1.3314
1216,統一,2022/02/18,-1.3139
1216,統一,2022/02/17,0.1462
1216,統一,2022/02/16,0.7364
1216,統一,2022/02/15,-0.2937
1216,統一,2022/02/14,-1.0174
1216,統一,2022/02/11,0
1216,統一,2022/02/10,0.5848
1216,統一,2022/02/09,0.885
1216,統一,2022/02/08,1.194
1216,統一,2022/02/07,-0.8876
1216,統一,2022/01/26,0
1216,統一,2022/01/25,-0.7342
1216,統一,2022/01/24,0.4425
1216,統一,2022/01/21,-0.7321
1216,統一,2022/01/20,0
1216,統一,2022/01/19,0
1216,統一,2022/01/18,-0.7267
1216,統一,2022/01/17,-0.7215
1216,統一,2022/01/14,-0.7163
1216,統一,2022/01/13,0.7215
1216,統一,2022/01/12,0.8734
1216,統一,2022/01/11,0
1216,統一,2022/01/10,1.0294
1216,統一,2022/01/07,-0.5848
1216,統一,2022/01/06,-0.7257
1216,統一,2022/01/05,0.1453
1216,統一,2022/01/04,0.5848
1216,統一,2022/01/03,-0.2915
1216,統一,2021/12/30,-1.1527
1216,統一,2021/12/29,1.0189
1216,統一,2021/12/28,0.4386
1216,統一,2021/12/27,-0.146
1216,統一,2021/12/24,0.2928
1216,統一,2021/12/23,0.1466
1216,統一,2021/12/22,0.4418
1216,統一,2021/12/21,0.4438
1216,統一,2021/12/20,-0.4418
1216,統一,2021/12/17,-0.8759
1216,統一,2021/12/16,0.1462
1216,統一,2021/12/15,-0.5814
1216,統一,2021/12/14,0.5848
1216,統一,2021/12/13,-0.7257
1216,統一,2021/12/10,0
1216,統一,2021/12/09,0.731
1216,統一,2021/12/08,-0.146
1216,統一,2021/12/07,1.7831
1216,統一,2021/12/06,-0.2963
1216,統一,2021/12/03,-0.2954
1216,統一,2021/12/02,0.8942
1216,統一,2021/12/01,2.5994
1216,統一,2021/11/30,-2.8232
1216,統一,2021/11/29,-0.1484
1216,統一,2021/11/26,-1.0279
1216,統一,2021/11/25,0.8889
1216,統一,2021/11/24,0.5961
1216,統一,2021/11/23,-0.5926
1216,統一,2021/11/22,-1.0264
1216,統一,2021/11/19,-0.438
1216,統一,2021/11/18,0.1462
1216,統一,2021/11/17,-0.2915
1216,統一,2021/11/16,0.8824
1216,統一,2021/11/15,1.0401
1216,統一,2021/11/12,0.1488
1216,統一,2021/11/11,-0.1486
1216,統一,2021/11/10,0
1216,統一,2021/11/09,-0.1484
1216,統一,2021/11/08,0.4471
1216,統一,2021/11/05,0.4491
1216,統一,2021/11/04,-1.037
1216,統一,2021/11/03,0.1484
1216,統一,2021/11/02,0.7474
1216,統一,2021/11/01,0.4505
1216,統一,2021/10/29,-0.8929
1216,統一,2021/10/28,0
1216,統一,2021/10/27,-0.1486
1216,統一,2021/10/26,0.2981
1216,統一,2021/10/25,-0.2972
1216,統一,2021/10/22,0.4478
1216,統一,2021/10/21,-0.5935
1216,統一,2021/10/20,-0.59
1216,統一,2021/10/19,-0.4405
1216,統一,2021/10/18,0
1216,統一,2021/10/15,0.5908
1216,統一,2021/10/14,0.744
1216,統一,2021/10/13,0
1216,統一,2021/10/12,-1.1765
1216,統一,2021/10/08,0
1216,統一,2021/10/07,1.0401
1216,統一,2021/10/06,0.8996
1216,統一,2021/10/05,-1.1852
1216,統一,2021/10/04,0.5961
1216,統一,2021/10/01,-1.757
1216,統一,2021/09/30,-0.4373
1216,統一,2021/09/29,-0.1456
1216,統一,2021/09/28,-1.1511
1216,統一,2021/09/27,0.5789
1216,統一,2021/09/24,0.436
1216,統一,2021/09/23,0.438
1216,統一,2021/09/22,-1.5805
1216,統一,2021/09/17,0.7236
1216,統一,2021/09/16,-0.4323
1216,統一,2021/09/15,0
1216,統一,2021/09/14,0.4342
1216,統一,2021/09/13,1.0234
1216,統一,2021/09/10,1.7857
1216,統一,2021/09/09,-1.4104
1216,統一,2021/09/08,0.2829
1216,統一,2021/09/07,-1.1189
1216,統一,2021/09/06,-0.6944
1216,統一,2021/09/03,0.5587
1216,統一,2021/09/02,0.2801
1216,統一,2021/09/01,-1.2448
1216,統一,2021/08/31,0.9777
1216,統一,2021/08/30,1.5603
1216,統一,2021/08/27,1.0029
1216,統一,2021/08/26,-1.1331
1216,統一,2021/08/25,0.1418
1216,統一,2021/08/24,1.4388
1216,統一,2021/08/23,0.8708
1216,統一,2021/08/20,-0.2894
1216,統一,2021/08/19,-1.4265
1216,統一,2021/08/18,0.1429
1216,統一,2021/08/17,-0.1427
1216,統一,2021/08/16,0.4298
1216,統一,2021/08/13,-4.3836
1216,統一,2021/08/12,-1.8817
1216,統一,2021/08/11,-0.8
1216,統一,2021/08/10,0.5362
1216,統一,2021/08/09,-0.7979
1216,統一,2021/08/06,-0.1328
1216,統一,2021/08/05,-0.2649
1216,統一,2021/08/04,0.6667
1216,統一,2021/08/03,0.4016
1216,統一,2021/08/02,2.0492
1216,統一,2021/07/30,-0.4082
1216,統一,2021/07/29,1.2397
1216,統一,2021/07/28,-0.955
1216,統一,2021/07/27,1.1034
1216,統一,2021/07/26,-0.9563
1216,統一,2021/07/23,-0.4082
1216,統一,2021/07/22,1.1004
1216,統一,2021/07/21,0.2759
1216,統一,2021/07/20,-0.9563
1216,統一,2021/07/19,0.1368
1216,統一,2021/07/16,-0.4087
1216,統一,2021/07/15,0.2732
1216,統一,2021/07/14,-0.9472
1216,統一,2021/07/13,1.3717
1216,統一,2021/07/12,-1.2195
1216,統一,2021/07/09,-0.4049
1216,統一,2021/07/08,0.2706
1216,統一,2021/07/07,0.1355
1216,統一,2021/07/06,-0.1353
1216,統一,2021/07/05,0.6812
1216,統一,2021/07/02,0.9629
1216,統一,2021/07/01,-0.6831
1216,統一,2021/06/30,-0.4082
1216,統一,2021/06/29,-0.4065
1216,統一,2021/06/28,0.4082
1216,統一,2021/06/25,0.1362
1216,統一,2021/06/24,0.1364
1216,統一,2021/06/23,1.1034
1216,統一,2021/06/22,-0.1377
1216,統一,2021/06/21,-1.4925
1216,統一,2021/06/18,0.6831
1216,統一,2021/06/17,-1.2146
1216,統一,2021/06/16,0.6793
1216,統一,2021/06/15,0
1216,統一,2021/06/11,0.684
1216,統一,2021/06/10,-0.2729
1216,統一,2021/06/09,-0.1362
1216,統一,2021/06/08,0.5479
1216,統一,2021/06/07,-0.8152
1216,統一,2021/06/04,-0.6748
1216,統一,2021/06/03,-0.5369
1216,統一,2021/06/02,0.5398
1216,統一,2021/06/01,0.6793
1216,統一,2021/05/31,1.0989
1216,統一,2021/05/28,1.1111
1216,統一,2021/05/27,-1.0989
1216,統一,2021/05/26,-0.5464
1216,統一,2021/05/25,-0.5435
1216,統一,2021/05/24,-1.8667
1216,統一,2021/05/21,0.6711
1216,統一,2021/05/20,1.4986
1216,統一,2021/05/19,-0.8108
1216,統一,2021/05/18,1.9284
1216,統一,2021/05/17,-2.1563
1216,統一,2021/05/14,2.0633
1216,統一,2021/05/13,0.1377
1216,統一,2021/05/12,-2.8112
1216,統一,2021/05/11,-0.6649
1216,統一,2021/05/10,0.8043
1216,統一,2021/05/07,-0.1339
1216,統一,2021/05/06,2.3288
1216,統一,2021/05/05,-1.4845
1216,統一,2021/05/04,-0.5369
1216,統一,2021/05/03,-0.7989
1216,統一,2021/04/29,-0.9235
1216,統一,2021/04/28,0.7979
1216,統一,2021/04/27,-0.3974
1216,統一,2021/04/26,-0.1323
1216,統一,2021/04/23,-0.5263
1216,統一,2021/04/22,1.7403
1216,統一,2021/04/21,-1.4512
1216,統一,2021/04/20,1.4726
1216,統一,2021/04/19,2.0492
1216,統一,2021/04/16,0.1368
1216,統一,2021/04/15,0.137
1216,統一,2021/04/14,0.4127
1216,統一,2021/04/13,0.2759
1216,統一,2021/04/12,-0.4121
1216,統一,2021/04/09,-0.274
1216,統一,2021/04/08,0
1216,統一,2021/04/07,0.1372
1216,統一,2021/04/06,0.5517
1216,統一,2021/04/01,-0.6849
1216,統一,2021/03/31,0
1216,統一,2021/03/30,1.8131
1216,統一,2021/03/29,0.7022
1216,統一,2021/03/26,2.1521
1216,統一,2021/03/25,1.7518
1216,統一,2021/03/24,-0.5806
1216,統一,2021/03/23,-0.1449
1216,統一,2021/03/22,0.7299
1216,統一,2021/03/19,-2.2825
1216,統一,2021/03/18,1.0086
1216,統一,2021/03/17,0.1443
1216,統一,2021/03/16,-0.5739
1216,統一,2021/03/15,-0.4286
1216,統一,2021/03/12,0.2865
1216,統一,2021/03/11,-0.5698
1216,統一,2021/03/10,0.1427
1216,統一,2021/03/09,1.8895
1216,統一,2021/03/08,0.5848
1216,統一,2021/03/05,-0.146
1216,統一,2021/03/04,-0.8683
1216,統一,2021/03/03,1.6176
1216,統一,2021/03/02,1.1905
1216,統一,2021/02/26,-3.8627
1216,統一,2021/02/25,1.1577
1216,統一,2021/02/24,0.1449
1216,統一,2021/02/23,0.7299
1216,統一,2021/02/22,0.1462
1216,統一,2021/02/19,-0.4367
1216,統一,2021/02/18,-0.1453
1216,統一,2021/02/17,0.1456
1216,統一,2021/02/05,0.292
1216,統一,2021/02/04,0.5874
1216,統一,2021/02/03,0.7396
1216,統一,2021/02/02,-0.5882
1216,統一,2021/02/01,0
1216,統一,2021/01/29,0.1473
1216,統一,2021/01/28,1.0417
1216,統一,2021/01/27,0.2985
1216,統一,2021/01/26,0.4498
1216,統一,2021/01/25,0
1216,統一,2021/01/22,0.9077
1216,統一,2021/01/21,2.7994
1216,統一,2021/01/20,-4.1729
1216,統一,2021/01/19,-0.4451
1216,統一,2021/01/18,2.1212
1216,統一,2021/01/15,-1.1976
1216,統一,2021/01/14,-0.2985
1216,統一,2021/01/13,0
1216,統一,2021/01/12,-0.4458
1216,統一,2021/01/11,-0.5908
1216,統一,2021/01/08,1.6517
1216,統一,2021/01/07,0.7564
1216,統一,2021/01/06,-1.3433
1216,統一,2021/01/05,-0.8876
1216,統一,2021/01/04,0.1481
1216,統一,2020/12/31,-0.4425
1216,統一,2020/12/30,1.3453
1216,統一,2020/12/29,0
1216,統一,2020/12/28,0.905
1216,統一,2020/12/25,0.4545
1216,統一,2020/12/24,0.1517
1216,統一,2020/12/23,-0.3026
