code,年月,當季季底P/E,當季季底P/B,ROE(B)－常續利益,季底普通股市值,季別
3149,Jun-05, ,0.92,-8.25,446413,2
3164,Jun-05, ,1.6,-3.78,393024,2
3167,Jun-05,11.69,1.25,6.36,410172,2
3189,Jun-05,12.11,3.86,17.03,15806400,2
3209,Jun-05,11.22,1.92,10.78,1192807,2
3229,Jun-05,8.42,1.7,10.04,841800,2
3231,Jun-05,126.79,1.51,4.16,24151453,2
3257,Jun-05, , ,-1.05, ,2
3266,Jun-05,9.84,2.64,11.47,724730,2
3296,Jun-05,13.9,3.59,10.32,4422250,2
3305,Jun-05,10.34,1.98,10.77,1428450,2
3308,Jun-05,20.69,3.34,5.64,2612246,2
3311,Jun-05,13.82,5.3,20.23,11210958,2
3312,Jun-05,10.29,1.47,4.56,708362,2
3321,Jun-05,31.41,1.59,-7.4,1244320,2
3338,Jun-05,19.5,1.29,3.6,781722,2
3346,Jun-05,15.65,0.28,-3.32,131170,2
3356,Jun-05,11.32,5.01,23.8,3798488,2
3376,Jun-05,10.63,3.17,21.43,3553406,2
3380,Jun-05,10.51,1.67,7.44,6750000,2
3406,Jun-05,13.11,6.24,19.91,13244472,2
3413,Jun-05,48.42,3.89,0.57,3399000,2
3416,Jun-05,8.05,1.61,14.23,386560,2
3419,Jun-05,8.35,1.51,11.89,970800,2
3432,Jun-05, , ,9.42, ,2
3437,Jun-05,7.01,1.49,4.02,1265601,2
3443,Jun-05,83.7,2.69,2.26,2491541,2
3447,Jun-05, , ,-9.14, ,2
3450,Jun-05,12.09,2.23,10.22,2459093,2
3454,Jun-05,11.91,3.27,17.91,1500000,2
3481,Jun-05, , ,-3.69, ,2
3494,Jun-05, , ,13.72, ,2
3501,Jun-05, , ,10.53, ,2
3504,Jun-05, , ,6.77, ,2
3515,Jun-05, , ,38.47, ,2
3518,Jun-05, , ,19.84, ,2
3528,Jun-05, , ,9.3, ,2
3543,Jun-05, , ,37.87, ,2
3550,Jun-05, , ,10.69, ,2
3701,Jun-05, ,0.77,-21.35,2645346,2
4104,Jun-05,7.38,0.86,7.62,1644994,2
4106,Jun-05,9.14,1.02,5.14,899960,2
4108,Jun-05, ,3.62,-7.73,1840675,2
4119,Jun-05,17.97,0.75,1.38,555921,2
4306,Jun-05,11,0.8,0.84,952942,2
4414,Jun-05,13.27,0.88,2.7,1030231,2
4426,Jun-05,0,0,2.98,0,2
4526,Jun-05,8.72,1.97,11.01,4044667,2
4532,Jun-05,7.06,1.7,14.23,7441578,2
4720,Jun-05,13.84,0.88,2.48,495255,2
4722,Jun-05,10.87,0.87,2.87,718669,2
4904,Jun-05,10.44,2.37,11.34,156842852,2
4906,Jun-05,13.56,1.83,4.25,9731888,2
5007,Jun-05,8.24,2.06,12.08,4799343,2
5203,Jun-05,13.82,2.44,9.15,8059466,2
5306,Jun-05, ,0.62,-7.15,558316,2
5388,Jun-05,9.13,1.87,9.53,2866270,2
5434,Jun-05,11.22,2.22,9.99,5154891,2
5469,Jun-05,11.48,1.54,6.1,6292563,2
5471,Jun-05,10.17,2.42,12.7,5060119,2
5484,Jun-05,10.51,2.38,9.31,3167660,2
5515,Jun-05,6.74,0.95,5.28,1635760,2
5519,Jun-05,8.29,1.71,8.54,658720,2
5521,Jun-05,6.42,1.06,7,2843418,2
5522,Jun-05,19.72,1.84,2.24,16729956,2
5525,Jun-05,11.18,1.79,2.18,2728377,2
5531,Jun-05,11.34,2.27,4.75,3344206,2
5533,Jun-05,5.98,0.78,9.63,1322500,2
5534,Jun-05,7.3,2.02,17.87,3935000,2
5607,Jun-05,17.55,1.37,4.09,2037708,2
5608,Jun-05,6.29,2.05,21.14,7347663,2
5706,Jun-05,5.3,1.55,18.43,416358,2
5876,Jun-05, , ,6.91, ,2
6005,Jun-05,20.04,0.98,1.07,18622832,2
6024,Jun-05, , ,7.55, ,2
6108,Jun-05,7.61,1.75,10.58,1979279,2
6112,Jun-05,13.59,0.51,2.24,768400,2
6115,Jun-05,11.49,1.82,7.63,2682999,2
6116,Jun-05, ,1.04,-12.56,61844015,2
6117,Jun-05, ,1.11,1.3,2029500,2
6120,Jun-05,10.68,1.67,10.78,9158712,2
6128,Jun-05,9.48,1.28,5.66,1376234,2
6133,Jun-05,18.52,1.44,2.87,1613667,2
6136,Jun-05,9.07,1.45,5.23,2599298,2
6139,Jun-05,11.61,2.89,12.66,10431428,2
6141,Jun-05,10.37,1.64,7.69,2428301,2
6142,Jun-05,9.89,2.25,17.26,4698379,2
6152,Jun-05, ,2.01,-23.89,2125250,2
6153,Jun-05,10.91,2.31,9.81,10214094,2
6155,Jun-05,10.93,2.08,9,1654321,2
6164,Jun-05, ,0.81,-0.67,748431,2
6165,Jun-05,16.95,0.88,2.2,1012011,2
6166,Jun-05,9.61,1.87,9.34,1840233,2
6168,Jun-05,33.58,2.04,-0.38,3937696,2
6176,Jun-05,11.24,3.44,17.47,24894030,2
6177,Jun-05,209.68,1.09,0.29,360439,2
6183,Jun-05,14.29,0.98,3.11,2115658,2
6184,Jun-05,9.93,1.96,9.71,1987100,2
6189,Jun-05,8.94,2.14,11.65,2977782,2
6191,Jun-05,8.54,2.33,12.88,8783757,2
6192,Jun-05,12.13,1.74,7.27,2563789,2
6196,Jun-05,7.82,1.43,7.87,4360429,2
6197,Jun-05,19.55,3.06,3.52,3760514,2
6201,Jun-05,8.59,1.13,6.01,2100660,2
6202,Jun-05,10.3,2.69,11.7,7255581,2
6205,Jun-05,9.33,2.21,10.62,1638861,2
6206,Jun-05,10.05,2.3,11.18,2001048,2
6209,Jun-05,12.34,2.9,10.57,8006730,2
6213,Jun-05,8.64,1.31,4.98,3020443,2
6214,Jun-05,6.79,0.99,6.78,2551856,2
6215,Jun-05,18.52,4.16,12.13,2107778,2
6216,Jun-05,12.01,2.93,7.63,2587077,2
6224,Jun-05,13.02,2.09,5.45,1499453,2
6225,Jun-05, ,1.42,-17.22,2362266,2
6226,Jun-05, ,0.8,-1.51,347943,2
6230,Jun-05,16.81,2.77,7.79,4022429,2
6235,Jun-05,19.67,2.18,2.35,7673412,2
6239,Jun-05,11.07,4.09,21.83,33597200,2
6243,Jun-05,31.01,2.5,8.78,1249587,2
6257,Jun-05,12.29,1.2,2.22,3106794,2
6269,Jun-05, ,1.58,-13.94,2144883,2
6271,Jun-05, ,0.39,-2,405922,2
6277,Jun-05,11.28,3.34,13.53,6016892,2
6278,Jun-05,9,1.62,12.11,1898100,2
6281,Jun-05,7.8,2.58,21.39,3768788,2
6282,Jun-05,12.87,1.78,3.51,11362791,2
6283,Jun-05,11.82,1.74,5.16,1365967,2
6285,Jun-05,18.99,2.73,7.03,7843698,2
6288,Jun-05, ,0.66,-6.56,262316,2
6504,Jun-05,10.79,2.09,10.33,1153548,2
6505,Jun-05,9.7,2.99,17.32,547726860,2
6558,Jun-05, , ,-7.57, ,2
6605,Jun-05,10.57,3.39,16.12,14381656,2
6606,Jun-05,4.73,0.82,10.71,417850,2
8011,Jun-05, ,0.26,8.88,145200,2
8016,Jun-05,14.54,4.67,18.81,6110828,2
8021,Jun-05,9.61,1.36,8.23,1098521,2
8028,Jun-05, ,0.47,-9.06,369600,2
8033,Jun-05,10.84,2.38,12.22,2273491,2
8039,Jun-05,11.07,2,8.32,3402046,2
8046,Jun-05,20.06,2.57,10.03,25344020,2
8070,Jun-05,9.6,3.48,14.78,3798422,2
8072,Jun-05,9.83,3.44,18.7,7292880,2
8081,Jun-05,12.52,4.41,26.44,2510994,2
8101,Jun-05, ,2.11,-14.37,8110021,2
8103,Jun-05,8.95,1.62,7.84,711315,2
8104,Jun-05, ,1.01,-9.52,6938700,2
8105,Jun-05,8.85,1.31,8.06,2960000,2
8110,Jun-05,14.12,0.83,3.13,3407544,2
8112,Jun-05,12.85,1.12,4.59,2173509,2
8114,Jun-05,9.51,3.73,23.59,2554776,2
8131,Jun-05, , ,8.27, ,2
8150,Jun-05, , ,6.21, ,2
8163,Jun-05, , ,5.83, ,2
8201,Jun-05, , ,4.08, ,2
8210,Jun-05,9.1,1.35,5.81,1267518,2
8213,Jun-05,6.29,1.44,15.88,1241500,2
8215,Jun-05, ,1.26,-17.43,4095222,2
8222,Jun-05, , ,-3.3, ,2
8249,Jun-05,8.69,2.78,16.43,4357817,2
8261,Jun-05,13.05,1.77,5.6,1746648,2
8271,Jun-05,16.31,0.92,0.53,1123331,2
8341,Jun-05, , ,1.35, ,2
8367,Jun-05, , ,4.03, ,2
8374,Jun-05,6.24,1.55,11.1,786740,2
8926,Jun-05,11.93,1.21,3.22,5963107,2
8940,Jun-05,8.59,1.22,9.17,786203,2
8996,Jun-05,8.32,0.99,5.97,430650,2
9902,Jun-05, ,1.27,-1.64,980496,2
9904,Jun-05,5.51,1.8,7.62,54275600,2
9905,Jun-05,12.18,1.06,3.36,4819000,2
9906,Jun-05, ,1.51,-81.35,119970,2
9907,Jun-05,14.35,0.8,2.16,13736639,2
9908,Jun-05,35.98,0.91,1.65,6506111,2
9910,Jun-05,8.77,2.45,7.78,15185818,2
9911,Jun-05,7.83,0.77,5.31,1933628,2
9912,Jun-05, ,1.33,-33.35,741676,2
9914,Jun-05,7.98,1.22,8.54,4097880,2
9917,Jun-05,16.5,2.81,8.88,21143353,2
9918,Jun-05,13.32,1.46,7.13,3103504,2
9919,Jun-05,10.99,1,3.72,2468964,2
9921,Jun-05,11.23,2.75,12.38,14317351,2
9924,Jun-05,16.68,2.23,4.67,6672971,2
9925,Jun-05,8.08,1.31,8.99,6562626,2
9926,Jun-05,17.44,1.14,2.99,1709247,2
9927,Jun-05,8.51,2.13,7.26,4336185,2
9928,Jun-05, ,1.42,-6.49,3823964,2
9929,Jun-05, ,0.64,0.34,804026,2
9930,Jun-05,8.08,1.89,13.72,5168141,2
9931,Jun-05,12.48,0.93,4.89,1088774,2
9933,Jun-05,16.43,1.28,4.57,10099308,2
9934,Jun-05,20.28,2.11,1.19,7337063,2
9935,Jun-05,12.69,0.91,1.91,1516313,2
9937,Jun-05,15.38,2.11,7.07,7679719,2
9938,Jun-05,12.3,1.4,6.13,3905253,2
9939,Jun-05,17.48,1.37,2.1,4353174,2
9940,Jun-05,11.8,3.97,16.61,8893079,2
9941,Jun-05,8.25,1.96,11.45,7781400,2
9942,Jun-05,12.58,2.23,5.6,2685819,2
9943,Jun-05,12.06,1.86,10.72,4658919,2
9944,Jun-05,9.8,1.03,5.68,1297740,2
9945,Jun-05,51.44,0.8,-0.43,6554070,2
9946,Jun-05,22.65,0.94,-1.93,264611,2
9955,Jun-05,14.25,2,7.8,1410317,2
9958,Jun-05,2.74,0.87,21.66,741192,2
1101,Dec-05,9.64,1.18,4.83,66313927,4
1102,Dec-05,6.55,0.91,6.69,45601614,4
1103,Dec-05,18.99,0.81,3.16,8701385,4
1104,Dec-05,9.79,0.5,2.76,4862146,4
1108,Dec-05,12.29,0.65,2.59,2865545,4
1109,Dec-05,10.53,0.67,3.78,3917583,4
1110,Dec-05,14.02,0.46,1.08,3783357,4
1201,Dec-05,13.57,1.29,5.21,4731680,4
1203,Dec-05,412.22,0.64,0.7,2084160,4
1210,Dec-05,5.97,0.83,3.53,4301689,4
1213,Dec-05,171.1,0.64,0.21,368897,4
1215,Dec-05,21.23,0.46,0.97,1058039,4
1216,Dec-05,12.5,1.2,3.65,52324350,4
1217,Dec-05,35.4,0.63,1.48,2503076,4
1218,Dec-05,54.7,0.54,1.66,1808433,4
1219,Dec-05,12.3,0.4,1.16,1323033,4
1220,Dec-05, ,0.63,-2.42,1041213,4
1225,Dec-05,20.98,0.41,-0.2,751674,4
1227,Dec-05,7.15,0.99,7.21,4252164,4
1229,Dec-05,9.08,0.78,4.68,8251915,4
1231,Dec-05,42.74,0.64,0.28,1069934,4
1232,Dec-05,8.17,1.16,7.22,2671566,4
1233,Dec-05,14.18,1.88,5.57,2093281,4
1234,Dec-05,29.41,0.54,1.5,4983200,4
1235,Dec-05,30.19,1.03,0.3,599319,4
1236,Dec-05,8.12,1.23,10.33,1311525,4
1301,Dec-05,8.22,1.86,12.95,280469678,4
1303,Dec-05,9.24,1.71,9.69,334549789,4
1304,Dec-05,27.54,0.73,4.43,7405469,4
1305,Dec-05, ,0.87,0.61,4112093,4
1307,Dec-05,12.29,1.42,4.51,5008160,4
1308,Dec-05,13.3,0.83,3.18,3653034,4
1309,Dec-05,33.96,0.56,4.18,2218100,4
1310,Dec-05, ,1.62,-0.74,8667894,4
1312,Dec-05,12.79,0.81,7.1,5233760,4
1313,Dec-05,13.65,0.86,2.49,8881860,4
1314,Dec-05,4.96,0.75,3.04,13587592,4
1315,Dec-05,9.78,0.67,6.59,2547450,4
1316,Dec-05, ,0.27,-0.53,205586,4
1319,Dec-05,17.92,2.25,4.45,16562317,4
1321,Dec-05,13.13,0.71,6.57,2348746,4
1323,Dec-05,9.4,0.71,4.21,663804,4
1324,Dec-05,15,0.58,3.19,525118,4
1325,Dec-05,32.08,1.02,3,1194087,4
1326,Dec-05,7.96,1.81,10.89,284282195,4
1402,Dec-05,5.3,1.19,6.64,90485108,4
1409,Dec-05, ,0.58,1.1,8720737,4
1410,Dec-05, ,0.43,0.67,481500,4
1413,Dec-05, ,0.34,-8.03,692094,4
1414,Dec-05, ,0.45,-8.21,719400,4
1416,Dec-05, ,0.49,0.72,2309089,4
1417,Dec-05, ,0.59,-8.73,2112149,4
1418,Dec-05, ,0.43,-8.38,868083,4
1419,Dec-05,19.24,0.84,4.1,3571920,4
1423,Dec-05, ,0.32,0.28,762025,4
1432,Dec-05,10.15,0.73,6.14,241836,4
1434,Dec-05,11.75,1.19,8.62,27499656,4
1435,Dec-05,112.93,1.71,-0.17,1907997,4
1436,Dec-05, ,0.67,-0.01,2475000,4
1437,Dec-05, ,0.82,-1.68,1923105,4
1438,Dec-05, ,0.63,-9.96,141327,4
1439,Dec-05, ,0.6,-0.19,809600,4
1440,Dec-05,72.27,0.51,0.32,10768308,4
1441,Dec-05, ,0.35,5.41,235222,4
1442,Dec-05,167.85,1.88,0.08,2306903,4
1443,Dec-05, ,0.34,-7.59,815954,4
1444,Dec-05, ,0.41,3.94,2969484,4
1445,Dec-05, ,0.4,0.72,728977,4
1446,Dec-05, ,0.34,-5.53,651462,4
1447,Dec-05,30.19,0.54,-1.19,3680931,4
1449,Dec-05, ,0.25,-14.39,781551,4
1451,Dec-05,18.62,1.28,3.5,13403466,4
1452,Dec-05, ,0.49,0.29,943953,4
1453,Dec-05, ,0.76,-15.74,240117,4
1454,Dec-05, ,0.5,0.54,781485,4
1455,Dec-05, ,0.61,-3.19,3446257,4
1456,Dec-05, ,0.32,-13.99,384687,4
1457,Dec-05, ,0.48,-3.45,1497812,4
1459,Dec-05, ,0.67,-0.94,2482578,4
1460,Dec-05,89.97,0.57,0.69,2998189,4
1463,Dec-05,32.73,0.5,0.76,1025144,4
1464,Dec-05, ,0.44,1.93,849885,4
1465,Dec-05,5.99,0.45,5.23,705390,4
1466,Dec-05, ,0.51,0.68,237702,4
1467,Dec-05,8.66,0.72,5.62,1290010,4
1468,Dec-05,419.12,1.13,1.51,2125366,4
1470,Dec-05,287.78,0.4,-0.89,304473,4
1471,Dec-05,21.18,3.53,12.5,6100379,4
1472,Dec-05, ,0.34,-1.31,399875,4
1473,Dec-05,8.34,1.51,10.02,4798339,4
1474,Dec-05,9.55,0.65,4.63,993412,4
1475,Dec-05, ,2.17,-14.8,1391322,4
1476,Dec-05,7.35,1.04,12.04,2041028,4
1477,Dec-05,9.08,2.44,16.8,5332274,4
1503,Dec-05,18.09,1.32,3.53,13831807,4
1504,Dec-05,14.71,0.57,1.71,18161187,4
1506,Dec-05,28.13,0.75,1.19,833346,4
1512,Dec-05,15.11,0.84,4.24,1879800,4
1513,Dec-05,12.02,1.76,9.29,10992000,4
1514,Dec-05,13.73,0.48,3.78,1166189,4
1515,Dec-05, ,0.8,-2.75,2042901,4
1516,Dec-05, ,0.43,-0.67,332460,4
1517,Dec-05,16.83,0.66,6.55,1617508,4
1519,Dec-05,13.67,0.9,5.09,1956069,4
1521,Dec-05,9.7,1.76,7.74,2359319,4
1522,Dec-05, ,1.4,-3.91,5376894,4
1524,Dec-05,21.06,1.47,3.24,2772581,4
1525,Dec-05,8.36,0.85,6.61,1227860,4
1526,Dec-05, ,0.63,-12.33,253726,4
1527,Dec-05,13.33,3.43,11.82,11345628,4
1528,Dec-05,11.61,0.81,3.13,940302,4
1529,Dec-05,430.26,0.48,1.75,455214,4
1530,Dec-05,8.37,2.55,17.16,2809488,4
1531,Dec-05,8.01,1.42,8.21,4352111,4
1532,Dec-05,6.11,1.11,4.81,4668828,4
1533,Dec-05,18.92,1.2,2.11,1883913,4
1535,Dec-05,9.88,0.89,4.66,1009646,4
1536,Dec-05,12.15,2.39,13.01,3165058,4
1537,Dec-05,32.18,0.85,2.43,897600,4
1538,Dec-05,9.45,2.31,13.93,4818065,4
1539,Dec-05, ,0.6,-3.69,421848,4
1540,Dec-05,8.28,1.06,6.5,901183,4
1541,Dec-05, ,0.92,0.71,660239,4
1558,Dec-05,12.67,1.86,4.66,1408800,4
1560,Dec-05,22.81,2.93,12.64,9038903,4
1568,Dec-05,64.44,1.57,1.32,1144161,4
1582,Dec-05,15.51,4.51,31.64,1675000,4
1583,Dec-05, , ,26.93, ,4
1603,Dec-05,14.88,0.44,1.81,1430814,4
1604,Dec-05, ,0.61,-25.95,6026000,4
1605,Dec-05,17.15,0.68,1.38,36420043,4
1608,Dec-05,5.2,0.46,4.17,3435957,4
1609,Dec-05,9.18,0.65,4.18,4202334,4
1611,Dec-05,15.1,1.15,4.71,5851788,4
1612,Dec-05,8.48,0.81,5.16,3694466,4
1614,Dec-05,9.99,1,3.16,5303117,4
1615,Dec-05,11.9,0.53,1.67,562699,4
1616,Dec-05,12.19,0.59,1.81,1142730,4
1617,Dec-05,21.55,0.61,4.53,960049,4
1618,Dec-05,26.74,0.48,1.02,1493016,4
1701,Dec-05,20.86,0.81,5.99,3249083,4
1702,Dec-05,27.07,0.56,0.98,1470660,4
1707,Dec-05,7.47,0.73,6.77,1164888,4
1708,Dec-05,11.48,0.69,1.51,1946681,4
1709,Dec-05,11.11,0.84,4.48,2684194,4
1710,Dec-05,7.59,1.35,10.09,16498843,4
1711,Dec-05,19.98,0.7,2.65,3543747,4
1712,Dec-05,26.2,0.5,3.72,2179220,4
1713,Dec-05, ,0.59,-2.1,1326859,4
1714,Dec-05, ,0.83,-4.35,4783885,4
1717,Dec-05,10.72,1.44,9.91,16564451,4
1718,Dec-05,21.26,0.76,-1.14,13499002,4
1720,Dec-05,11.78,1.29,5.6,2922408,4
1721,Dec-05, ,0.73,-5.83,470077,4
1722,Dec-05,22.99,0.79,1.86,37485000,4
1723,Dec-05,8,2.36,15.28,8566213,4
1725,Dec-05,13.68,1.34,5.33,1498676,4
1726,Dec-05,8.52,1.28,8.15,5967925,4
1727,Dec-05,11.38,0.81,4.17,635500,4
1730,Dec-05,12.1,0.95,3.48,615032,4
1731,Dec-05,134,0.76,-1.15,1068406,4
1732,Dec-05, ,1.38,0.25,604813,4
1733,Dec-05,10.7,2,13.68,1779846,4
1734,Dec-05,13.02,1.37,5.07,2056467,4
1735,Dec-05,13.53,0.97,7.01,1024145,4
1736,Dec-05,15.66,5.47,27.11,19662975,4
1737,Dec-05,16.07,0.78,1.69,5395043,4
1752,Dec-05,11.69,1.54,5.35,916091,4
1760,Dec-05, ,1.48,-3.08,525288,4
1762,Dec-05, , ,0.31, ,4
1773,Dec-05, , ,5.55, ,4
1776,Dec-05,12.49,0.68,5.36,462396,4
1783,Dec-05, , ,-11.63, ,4
1786,Dec-05, , ,-20.06, ,4
1795,Dec-05,10.38,1.35,9.32,485964,4
1802,Dec-05,12.98,1.27,4.21,40499158,4
1805,Dec-05, ,1.57,-22.75,420750,4
1806,Dec-05,6.24,0.59,6.63,1926000,4
1808,Dec-05,6.78,1.85,25.42,1440000,4
1809,Dec-05,5.87,0.49,3.8,1034884,4
1810,Dec-05,19.88,0.53,2.75,3121163,4
1903,Dec-05, ,1.32,-2.4,6058909,4
1904,Dec-05,31.8,0.57,1.27,8958597,4
1905,Dec-05,22.98,0.89,1.56,7779720,4
1906,Dec-05, ,0.44,-0.72,533030,4
1907,Dec-05,16.5,0.86,1.97,17547122,4
1909,Dec-05,6.8,0.59,6.34,3887732,4
2002,Dec-05,5.24,1.34,7.22,263648925,4
2006,Dec-05,5.53,1,8.8,14107021,4
2007,Dec-05, ,0.5,-12.21,1653731,4
2008,Dec-05, ,0.89,-33,2441238,4
2009,Dec-05,10.69,0.86,4.42,3437986,4
2010,Dec-05,7.56,0.86,1.25,7288157,4
2012,Dec-05,8.19,0.63,1.18,2020173,4
2013,Dec-05,7.56,0.79,7.26,2083694,4
2014,Dec-05, ,1.26,-53.05,10276560,4
2015,Dec-05,5.56,1.16,9.16,13122161,4
2017,Dec-05, ,0.52,-5.87,2244954,4
2020,Dec-05,29.91,1.03,0.04,2361408,4
2022,Dec-05, ,0.5,-6.45,2284140,4
2023,Dec-05,14.59,0.62,1.68,14311544,4
2024,Dec-05, ,0.45,-15.31,388227,4
2025,Dec-05, ,0.67,-3.87,1982201,4
2027,Dec-05,7.73,1.17,6.42,5714561,4
2028,Dec-05,60.11,0.63,1.22,993750,4
2029,Dec-05,9.07,1.04,2.46,7740438,4
2030,Dec-05,6.45,0.95,4.02,2865537,4
2031,Dec-05, ,0.88,-6.78,3081765,4
2032,Dec-05, ,0.8,-1.31,963438,4
2033,Dec-05,35.54,0.68,-1.36,569298,4
2034,Dec-05,10.39,0.92,3.2,2500541,4
2038,Dec-05, , ,2.36, ,4
2049,Dec-05, , ,12.55, ,4
2059,Dec-05,21.16,7.85,25.61,10919316,4
2062,Dec-05, , ,29.49, ,4
2101,Dec-05,8.85,1.75,9.64,11097891,4
2102,Dec-05,7.92,0.74,5.88,4682991,4
2103,Dec-05,4.98,1.19,12.97,10971198,4
2104,Dec-05,8.18,0.66,3.45,5405657,4
2105,Dec-05,20.88,1.72,4.85,33005045,4
2106,Dec-05,206.25,1.19,-0.6,6947820,4
2107,Dec-05,132.32,0.93,-0.37,5720641,4
2108,Dec-05,11.02,0.96,4.49,3132262,4
2109,Dec-05, ,0.69,-2.05,2649070,4
2114,Dec-05,7.39,1.82,16.47,990000,4
2201,Dec-05,8.4,0.98,5.2,50218037,4
2204,Dec-05,12.81,1.06,2.91,45352698,4
2206,Dec-05,5.55,0.76,9.75,9906051,4
2207,Dec-05,9.75,2.5,10.9,43967410,4
2227,Dec-05,11.69,2.72,10.55,36750000,4
2228,Dec-05, , ,13.47, ,4
2301,Dec-05,12.29,2.22,9.86,117359694,4
2302,Dec-05,229.24,0.32,0.02,1018993,4
2303,Dec-05, ,1.43,0.47,368181476,4
2305,Dec-05, ,0.58,-12.75,958376,4
2308,Dec-05,15.01,2.84,12.85,123184641,4
2312,Dec-05,11.76,1.12,6.5,19043731,4
2313,Dec-05,102.13,1.66,3.11,23558735,4
2314,Dec-05,42.6,0.98,2.36,4634788,4
2316,Dec-05,69.91,0.91,2.57,6512057,4
2317,Dec-05,15.96,3.82,17.55,736959780,4
2321,Dec-05,11.49,1.03,4.73,4341033,4
2323,Dec-05,97.84,0.71,0.55,37607955,4
2324,Dec-05,10.73,1.63,8.27,105864548,4
2327,Dec-05,48.49,1.33,2.8,33690566,4
2328,Dec-05,23.03,2.85,6.4,19599349,4
2329,Dec-05, ,0.94,-0.59,4292474,4
2330,Dec-05,15.84,3.47,15.06,1545626500,4
2331,Dec-05,33.87,1.15,3.13,18683060,4
2332,Dec-05,12.2,1.89,9.37,22904454,4
2337,Dec-05, ,0.92,-1.94,26275257,4
2338,Dec-05,7.94,1.14,7.51,5500319,4
2340,Dec-05, ,1.47,-2.53,8906584,4
2342,Dec-05,17.61,0.67,6.55,9240228,4
2344,Dec-05, ,0.77,-0.33,42594880,4
2345,Dec-05, ,1.78,3.65,10785593,4
2347,Dec-05,13.82,1.72,6.44,37214000,4
2348,Dec-05, ,1.58,25.31,579173,4
2349,Dec-05, ,0.52,-2.86,25068514,4
2351,Dec-05,9.87,0.96,6.52,2360389,4
2352,Dec-05, ,1.87,-13.27,83142836,4
2353,Dec-05,31.61,2.83,6.11,185997735,4
2354,Dec-05,25.8,6.82,19.04,91909073,4
2355,Dec-05,10.1,1.06,7.71,7315924,4
2356,Dec-05,14.8,1.6,7.64,48856255,4
2357,Dec-05,18.05,2.7,7.4,295376520,4
2358,Dec-05,17.06,0.83,3.74,446550,4
2359,Dec-05, ,0.76,-3.38,2369953,4
2360,Dec-05,11.25,1.93,10.2,8913385,4
2362,Dec-05, ,1,-6.24,5610181,4
2363,Dec-05,35.06,1.76,3.16,30288306,4
2364,Dec-05, ,0.57,-7.38,1261624,4
2365,Dec-05,7.62,1.46,12.69,6398321,4
2367,Dec-05,8.59,0.98,9.56,5554943,4
2368,Dec-05,8.58,1.23,10.03,9031893,4
2369,Dec-05, ,0.94,0.84,3969979,4
2371,Dec-05, ,0.87,-1,38622925,4
2373,Dec-05,12.62,1.53,5.46,6833010,4
2374,Dec-05,12.5,2.41,14.52,10639846,4
2375,Dec-05, ,0.73,-1.39,3337434,4
2376,Dec-05,17.74,1.13,3.72,21030001,4
2377,Dec-05,12.9,0.78,3.86,15642560,4
2379,Dec-05,16.96,1.63,7.45,29726093,4
2380,Dec-05,10.47,1.51,10.65,6459244,4
2382,Dec-05,27.99,2.15,8.55,149332560,4
2383,Dec-05,13.14,1.3,9.35,2509092,4
2385,Dec-05,20.69,2.66,12.64,12699000,4
2387,Dec-05,12.65,3.05,12.16,10808532,4
2388,Dec-05, ,1.77,-3.67,27600966,4
2390,Dec-05, ,0.63,-1.18,1773121,4
2392,Dec-05,20.24,3.21,10.72,32359812,4
2393,Dec-05,17.04,3.22,14.67,23964628,4
2395,Dec-05,18.31,3.35,13.13,41747700,4
2397,Dec-05,11.67,1.49,8.99,3996000,4
2399,Dec-05,9.58,1.27,11.19,1701960,4
2401,Dec-05,16.15,2.47,11.38,39467126,4
2402,Dec-05, ,1.85,-3.29,8668094,4
2404,Dec-05,10.03,1.56,4.64,6530491,4
2405,Dec-05,26.05,1.15,2.67,3076673,4
2406,Dec-05, ,0.54,-8.74,1924853,4
2408,Dec-05,33.53,1.33,3.93,76616400,4
2409,Dec-05,18.41,1.83,12.07,285696803,4
2412,Dec-05,11.29,1.35,6.3,547990723,4
2413,Dec-05, ,0.66,-4.77,1352691,4
2414,Dec-05,11.18,0.96,3.28,2341066,4
2415,Dec-05,20.32,0.59,2.32,673048,4
2417,Dec-05,16.06,2.69,13.24,7499205,4
2419,Dec-05, ,0.67,3.26,1154849,4
2420,Dec-05,9.52,1.56,10.1,2813246,4
2421,Dec-05,24.37,1.16,3.75,2897970,4
2423,Dec-05,8.98,1.18,8.73,1454155,4
2424,Dec-05, ,1.14,-6.54,884102,4
2425,Dec-05, ,0.87,-8.2,891537,4
2426,Dec-05,71.91,1.39,2.42,4018239,4
2427,Dec-05, ,0.6,-6.18,1662034,4
2428,Dec-05,37.54,1.69,0.25,2331290,4
2429,Dec-05, ,0.43,-27.4,154000,4
2430,Dec-05,8.72,2.16,7.14,13297439,4
2431,Dec-05,21.02,0.83,1.32,1305705,4
2433,Dec-05,9.7,1.08,6.27,1886127,4
2434,Dec-05,30,1.17,2.07,1136575,4
2436,Dec-05,32.25,1.39,4.03,3322000,4
2438,Dec-05,10.15,0.95,3.72,3595503,4
2439,Dec-05,21.33,3.62,8.74,12660672,4
2440,Dec-05, ,0.76,-3.32,1386059,4
2441,Dec-05,9.03,2.21,16.42,16001676,4
2442,Dec-05,23.7,1.74,3.7,2500000,4
2443,Dec-05, ,0.46,-2.93,1931885,4
2444,Dec-05, ,1.25,2.49,1470216,4
